kingdom,kingdomKey,speciesKey,image_count
Plantae,6,5407583,0
Plantae,6,8269930,0
Plantae,6,5636073,0
Plantae,6,5635838,0
Plantae,6,2962193,0
Plantae,6,7799711,0
Plantae,6,2962057,0
Plantae,6,2962029,0
Plantae,6,2962021,0
Plantae,6,8034409,0
Plantae,6,5361880,0
Plantae,6,3841195,0
Plantae,6,3840335,0
Plantae,6,7270041,0
Plantae,6,7743229,0
Plantae,6,2893147,0
Plantae,6,4106183,0
Plantae,6,8383611,0
Plantae,6,7552967,0
Plantae,6,5601856,0
Plantae,6,7273413,0
Plantae,6,5601836,0
Plantae,6,5375388,0
Plantae,6,2845928,0
Plantae,6,5292372,0
Plantae,6,5292267,0
Plantae,6,5301026,0
Plantae,6,5300998,0
Plantae,6,8234570,0
Plantae,6,4939125,0
Plantae,6,7285992,0
Plantae,6,8400302,0
Plantae,6,5354740,0
Plantae,6,3974372,0
Plantae,6,2958773,0
Plantae,6,9362258,0
Plantae,6,11219613,0
Plantae,6,2958715,0
Plantae,6,2958871,0
Plantae,6,2960284,0
Plantae,6,2868390,0
Plantae,6,5294128,0
Plantae,6,5294114,0
Plantae,6,2795128,0
Plantae,6,2795257,0
Plantae,6,2795023,0
Plantae,6,2795051,0
Plantae,6,5302914,0
Plantae,6,5391480,0
Plantae,6,10514274,0
Plantae,6,10507579,0
Plantae,6,7309012,0
Plantae,6,5609925,0
Plantae,6,6412107,0
Plantae,6,5341132,0
Plantae,6,7308776,0
Plantae,6,7308852,0
Plantae,6,7307835,0
Plantae,6,5609427,0
Plantae,6,7308743,0
Plantae,6,5303453,0
Plantae,6,3173413,0
Plantae,6,3092946,0
Plantae,6,5372487,0
Plantae,6,2683942,0
Plantae,6,9531830,0
Plantae,6,2925357,0
Plantae,6,3893244,0
Plantae,6,2925349,0
Plantae,6,2925354,0
Plantae,6,2925348,0
Plantae,6,3890752,0
Plantae,6,3890745,0
Plantae,6,3887135,0
Plantae,6,3889087,0
Plantae,6,7307919,0
Plantae,6,2951345,0
Plantae,6,3774284,0
Plantae,6,7307233,0
Plantae,6,2946665,0
Plantae,6,2946542,0
Plantae,6,2946519,0
Plantae,6,7326564,0
Plantae,6,3034720,0
Plantae,6,2874564,0
Plantae,6,2888831,0
Plantae,6,3829341,0
Plantae,6,3033943,0
Plantae,6,2735117,0
Plantae,6,2874867,0
Plantae,6,2968949,0
Plantae,6,3071476,0
Plantae,6,3774207,0
Plantae,6,3164997,0
Plantae,6,5412879,0
Plantae,6,2811501,0
Plantae,6,2811433,0
Plantae,6,2811392,0
Plantae,6,2811765,0
Plantae,6,2895345,0
Plantae,6,2895528,0
Plantae,6,2706301,0
Plantae,6,5406687,0
Plantae,6,4059906,0
Plantae,6,3884974,0
Plantae,6,2795410,0
Plantae,6,5330776,0
Plantae,6,2870285,0
Plantae,6,5372467,0
Plantae,6,5646867,0
Plantae,6,5646838,0
Plantae,6,3137300,0
Plantae,6,2789676,0
Plantae,6,3094819,0
Plantae,6,3607289,0
Plantae,6,5403419,0
Plantae,6,5415080,0
Plantae,6,5415081,0
Plantae,6,2853796,0
Plantae,6,2853901,0
Plantae,6,2747939,0
Plantae,6,6359825,0
Plantae,6,7970844,0
Plantae,6,2942052,0
Plantae,6,2941944,0
Plantae,6,2942208,0
Plantae,6,2942877,0
Plantae,6,2942291,0
Plantae,6,2942058,0
Plantae,6,8260433,0
Plantae,6,2942090,0
Plantae,6,2942610,0
Plantae,6,2942762,0
Plantae,6,2942727,0
Plantae,6,2941939,0
Plantae,6,2942654,0
Plantae,6,3057960,0
Plantae,6,3058629,0
Plantae,6,3058185,0
Plantae,6,3058717,0
Plantae,6,3057656,0
Plantae,6,4024206,0
Plantae,6,5525050,0
Plantae,6,6021960,0
Plantae,6,5284237,0
Plantae,6,3034432,0
Plantae,6,4040546,0
Plantae,6,2874570,0
Plantae,6,8130737,0
Plantae,6,7443131,0
Plantae,6,6559985,0
Plantae,6,8344668,0
Plantae,6,3698309,0
Plantae,6,3189403,0
Plantae,6,2763941,0
Plantae,6,2764179,0
Plantae,6,2764202,0
Plantae,6,2764435,0
Plantae,6,8339120,0
Plantae,6,3146791,0
Plantae,6,3126384,0
Plantae,6,3146683,0
Plantae,6,3152092,0
Plantae,6,3152082,0
Plantae,6,3152084,0
Plantae,6,5341270,0
Plantae,6,5341290,0
Plantae,6,5304502,0
Plantae,6,2766278,0
Plantae,6,2766271,0
Plantae,6,3133938,0
Plantae,6,3133950,0
Plantae,6,3034871,0
Plantae,6,7846556,0
Plantae,6,7322062,0
Plantae,6,7322129,0
Plantae,6,7161076,0
Plantae,6,5531399,0
Plantae,6,5293281,0
Plantae,6,5293447,0
Plantae,6,5592750,0
Plantae,6,3098951,0
Plantae,6,7584507,0
Plantae,6,3025781,0
Plantae,6,3082562,0
Plantae,6,3115443,0
Plantae,6,3871487,0
Plantae,6,3054263,0
Plantae,6,3871686,0
Plantae,6,3871303,0
Plantae,6,3712064,0
Plantae,6,7330024,0
Plantae,6,3033937,0
Plantae,6,7596599,0
Plantae,6,4054691,0
Plantae,6,7130673,0
Plantae,6,3039164,0
Plantae,6,3039163,0
Plantae,6,2925396,0
Plantae,6,2874621,0
Plantae,6,3190164,0
Plantae,6,8077391,0
Plantae,6,6433679,0
Plantae,6,3190157,0
Plantae,6,3190172,0
Plantae,6,3060538,0
Plantae,6,5834596,0
Plantae,6,3190413,0
Plantae,6,2785455,0
Plantae,6,3184115,0
Plantae,6,6375061,0
Plantae,6,7277064,0
Plantae,6,7474713,0
Plantae,6,7278156,0
Plantae,6,7278221,0
Plantae,6,7277589,0
Plantae,6,7356039,0
Plantae,6,3054227,0
Plantae,6,6370562,0
Plantae,6,2925351,0
Plantae,6,3894771,0
Plantae,6,8014461,0
Plantae,6,8137825,0
Plantae,6,7308161,0
Plantae,6,2932942,0
Plantae,6,2932944,0
Plantae,6,3873929,0
Plantae,6,3046258,0
Plantae,6,3189939,0
Plantae,6,2727853,0
Plantae,6,2723579,0
Plantae,6,2724401,0
Plantae,6,2729549,0
Plantae,6,3083448,0
Plantae,6,2874484,0
Plantae,6,5414419,0
Plantae,6,5536282,0
Plantae,6,3094849,0
Plantae,6,3094841,0
Plantae,6,3094854,0
Plantae,6,3138327,0
Plantae,6,3034714,0
Plantae,6,7308640,0
Plantae,6,2738902,0
Plantae,6,2738914,0
Plantae,6,7763536,0
Plantae,6,7819400,0
Plantae,6,5357108,0
Plantae,6,5357158,0
Plantae,6,5357125,0
Plantae,6,3033999,0
Plantae,6,5333237,0
Plantae,6,2891930,0
Plantae,6,5333067,0
Plantae,6,3169830,0
Plantae,6,11038189,0
Plantae,6,7293851,0
Plantae,6,4054403,0
Plantae,6,5406697,0
Plantae,6,3793742,0
Plantae,6,3792919,0
Plantae,6,3169169,0
Plantae,6,7265565,0
Plantae,6,3085191,0
Plantae,6,7303643,0
Plantae,6,4159594,0
Plantae,6,7366997,0
Plantae,6,4160107,0
Plantae,6,3089561,0
Plantae,6,5595243,0
Plantae,6,3034128,0
Plantae,6,5391292,0
Plantae,6,2706433,0
Plantae,6,6033660,0
Plantae,6,3085440,0
Plantae,6,2651586,0
Plantae,6,2882398,0
Plantae,6,7155766,0
Plantae,6,7155753,0
Plantae,6,8429062,0
Plantae,6,3086518,0
Plantae,6,2928791,0
Plantae,6,4195539,0
Plantae,6,2947311,0
Plantae,6,5392243,0
Plantae,6,5392252,0
Plantae,6,2901250,0
Plantae,6,2901294,0
Plantae,6,7304259,0
Plantae,6,3033985,0
Plantae,6,3033991,0
Plantae,6,8028551,0
Plantae,6,4181342,0
Plantae,6,4179952,0
Plantae,6,9128079,0
Plantae,6,3033987,0
Plantae,6,3851819,0
Plantae,6,7322810,0
Plantae,6,2844811,0
Plantae,6,3112887,0
Plantae,6,3113222,0
Plantae,6,2705290,0
Plantae,6,2891640,0
Plantae,6,2891641,0
Plantae,6,2925403,0
Plantae,6,6413451,0
Plantae,6,3190474,0
Plantae,6,2650106,0
Plantae,6,3082142,0
Plantae,6,3171169,0
Plantae,6,3187799,0
Plantae,6,4195229,0
Plantae,6,7147896,0
Plantae,6,4927572,0
Plantae,6,4195050,0
Plantae,6,3062296,0
Plantae,6,2705757,0
Plantae,6,2705761,0
Plantae,6,2705762,0
Plantae,6,3173128,0
Plantae,6,3173126,0
Plantae,6,3173129,0
Plantae,6,3770457,0
Plantae,6,3082835,0
Plantae,6,3082727,0
Plantae,6,3867269,0
Plantae,6,3083504,0
Plantae,6,3882375,0
Plantae,6,2953747,0
Plantae,6,2953113,0
Plantae,6,10856210,0
Plantae,6,2947990,0
Plantae,6,2953715,0
Plantae,6,11375257,0
Plantae,6,2953871,0
Plantae,6,2953160,0
Plantae,6,2953031,0
Plantae,6,2953251,0
Plantae,6,5535537,0
Plantae,6,7873234,0
Plantae,6,5290201,0
Plantae,6,7340130,0
Plantae,6,2795522,0
Plantae,6,5673346,0
Plantae,6,3589072,0
Plantae,6,7313620,0
Plantae,6,3170241,0
Plantae,6,2768632,0
Plantae,6,2768772,0
Plantae,6,2768885,0
Plantae,6,2768686,0
Plantae,6,2769937,0
Plantae,6,4258922,0
Plantae,6,2650701,0
Plantae,6,4257138,0
Plantae,6,2650676,0
Plantae,6,2650655,0
Plantae,6,2650600,0
Plantae,6,2650614,0
Plantae,6,4256698,0
Plantae,6,4256516,0
Plantae,6,7310734,0
Plantae,6,7310817,0
Plantae,6,7758614,0
Plantae,6,5387639,0
Plantae,6,10738346,0
Plantae,6,7596861,0
Plantae,6,5345341,0
Plantae,6,5345082,0
Plantae,6,3775264,0
Plantae,6,3173254,0
Plantae,6,5574031,0
Plantae,6,5593924,0
Plantae,6,4016717,0
Plantae,6,3122433,0
Plantae,6,3033077,0
Plantae,6,7330924,0
Plantae,6,5557539,0
Plantae,6,7331082,0
Plantae,6,5558460,0
Plantae,6,7331031,0
Plantae,6,5558193,0
Plantae,6,7331183,0
Plantae,6,2736531,0
Plantae,6,2736565,0
Plantae,6,2733997,0
Plantae,6,2888485,0
Plantae,6,5549147,0
Plantae,6,2867193,0
Plantae,6,2867313,0
Plantae,6,3589079,0
Plantae,6,3588727,0
Plantae,6,10923972,0
Plantae,6,7313567,0
Plantae,6,3589461,0
Plantae,6,8207569,0
Plantae,6,5836315,0
Plantae,6,3154909,0
Plantae,6,3121319,0
Plantae,6,8373355,0
Plantae,6,3121446,0
Plantae,6,3120722,0
Plantae,6,8341657,0
Plantae,6,3121581,0
Plantae,6,3120972,0
Plantae,6,3121058,0
Plantae,6,3121137,0
Plantae,6,3121650,0
Plantae,6,3120713,0
Plantae,6,3120946,0
Plantae,6,2984573,0
Plantae,6,2984565,0
Plantae,6,2984566,0
Plantae,6,6026462,0
Plantae,6,8120502,0
Plantae,6,5537546,0
Plantae,6,6027415,0
Plantae,6,6026295,0
Plantae,6,3742081,0
Plantae,6,5274878,0
Plantae,6,7457890,0
Plantae,6,5371879,0
Plantae,6,5289910,0
Plantae,6,5383369,0
Plantae,6,5597304,0
Plantae,6,4159921,0
Plantae,6,5524063,0
Plantae,6,5353770,0
Plantae,6,7769165,0
Plantae,6,3036888,0
Plantae,6,3037015,0
Plantae,6,3036940,0
Plantae,6,3838835,0
Plantae,6,2684921,0
Plantae,6,3830318,0
Plantae,6,7353729,0
Plantae,6,2941309,0
Plantae,6,2941456,0
Plantae,6,5557606,0
Plantae,6,5414379,0
Plantae,6,7169429,0
Plantae,6,5558282,0
Plantae,6,5302311,0
Plantae,6,5302225,0
Plantae,6,5302164,0
Plantae,6,5302219,0
Plantae,6,5302216,0
Plantae,6,5302190,0
Plantae,6,5302199,0
Plantae,6,5301979,0
Plantae,6,5414411,0
Plantae,6,5414410,0
Plantae,6,5535557,0
Plantae,6,3084939,0
Plantae,6,3702567,0
Plantae,6,3702551,0
Plantae,6,5406789,0
Plantae,6,2948646,0
Plantae,6,2948605,0
Plantae,6,6109611,0
Plantae,6,5384364,0
Plantae,6,8911082,0
Plantae,6,5384401,0
Plantae,6,5384397,0
Plantae,6,5325855,0
Plantae,6,2685185,0
Plantae,6,2764969,0
Plantae,6,3188714,0
Plantae,6,3188716,0
Plantae,6,2759996,0
Plantae,6,2759871,0
Plantae,6,2871520,0
Plantae,6,2871533,0
Plantae,6,5401760,0
Plantae,6,5597755,0
Plantae,6,5597349,0
Plantae,6,2866378,0
Plantae,6,3002003,0
Plantae,6,2919748,0
Plantae,6,3190653,0
Plantae,6,3708775,0
Plantae,6,3133817,0
Plantae,6,3133830,0
Plantae,6,7307111,0
Plantae,6,7306109,0
Plantae,6,7326263,0
Plantae,6,7326260,0
Plantae,6,7326268,0
Plantae,6,3701897,0
Plantae,6,2973197,0
Plantae,6,10691906,0
Plantae,6,2972983,0
Plantae,6,2973038,0
Plantae,6,2973031,0
Plantae,6,2973167,0
Plantae,6,3055402,0
Plantae,6,3055347,0
Plantae,6,4930679,0
Plantae,6,2865100,0
Plantae,6,3169836,0
Plantae,6,3169838,0
Plantae,6,2856558,0
Plantae,6,2857697,0
Plantae,6,2856504,0
Plantae,6,2857449,0
Plantae,6,2856037,0
Plantae,6,2856681,0
Plantae,6,2855860,0
Plantae,6,9364157,0
Plantae,6,2876187,0
Plantae,6,5329978,0
Plantae,6,5329904,0
Plantae,6,2777724,0
Plantae,6,5302271,0
Plantae,6,2874569,0
Plantae,6,7393329,0
Plantae,6,2874508,0
Plantae,6,2948930,0
Plantae,6,5284275,0
Plantae,6,5284278,0
Plantae,6,2683955,0
Plantae,6,2853024,0
Plantae,6,2757544,0
Plantae,6,2757637,0
Plantae,6,2757624,0
Plantae,6,2757547,0
Plantae,6,2757545,0
Plantae,6,3610749,0
Plantae,6,2927548,0
Plantae,6,2927545,0
Plantae,6,2946183,0
Plantae,6,5303388,0
Plantae,6,8544796,0
Plantae,6,5303371,0
Plantae,6,5303311,0
Plantae,6,5529644,0
Plantae,6,3142265,0
Plantae,6,8303480,0
Plantae,6,5384314,0
Plantae,6,2683264,0
Plantae,6,2683234,0
Plantae,6,2683250,0
Plantae,6,2683217,0
Plantae,6,2683272,0
Plantae,6,2683286,0
Plantae,6,3830078,0
Plantae,6,3829915,0
Plantae,6,7708168,0
Plantae,6,5305656,0
Plantae,6,5305481,0
Plantae,6,5305706,0
Plantae,6,5305704,0
Plantae,6,5305513,0
Plantae,6,5305617,0
Plantae,6,4151099,0
Plantae,6,2705275,0
Plantae,6,2705267,0
Plantae,6,4139011,0
Plantae,6,4138713,0
Plantae,6,4137812,0
Plantae,6,7312698,0
Plantae,6,8154670,0
Plantae,6,3112361,0
Plantae,6,6109637,0
Plantae,6,4064484,0
Plantae,6,2966890,0
Plantae,6,2713638,0
Plantae,6,2713479,0
Plantae,6,2713778,0
Plantae,6,2716516,0
Plantae,6,2714796,0
Plantae,6,2713932,0
Plantae,6,2716226,0
Plantae,6,2714156,0
Plantae,6,2715828,0
Plantae,6,2715729,0
Plantae,6,8243603,0
Plantae,6,2715148,0
Plantae,6,2714056,0
Plantae,6,2713473,0
Plantae,6,2715089,0
Plantae,6,2714818,0
Plantae,6,2714571,0
Plantae,6,2930216,0
Plantae,6,2650828,0
Plantae,6,2650829,0
Plantae,6,2650827,0
Plantae,6,4038867,0
Plantae,6,4047324,0
Plantae,6,5308441,0
Plantae,6,5308446,0
Plantae,6,2871919,0
Plantae,6,7300685,0
Plantae,6,2949868,0
Plantae,6,2950187,0
Plantae,6,2949769,0
Plantae,6,2912772,0
Plantae,6,9705079,0
Plantae,6,7874167,0
Plantae,6,7173530,0
Plantae,6,2814845,0
Plantae,6,5334186,0
Plantae,6,5568446,0
Plantae,6,3083862,0
Plantae,6,7551162,0
Plantae,6,7275851,0
Plantae,6,7685885,0
Plantae,6,3823358,0
Plantae,6,7469977,0
Plantae,6,3750517,0
Plantae,6,5289612,0
Plantae,6,5289624,0
Plantae,6,2774721,0
Plantae,6,2774846,0
Plantae,6,2774395,0
Plantae,6,3661517,0
Plantae,6,3616952,0
Plantae,6,9627346,0
Plantae,6,4080035,0
Plantae,6,5349935,0
Plantae,6,2735935,0
Plantae,6,7627205,0
Plantae,6,3150814,0
Plantae,6,5401002,0
Plantae,6,2985082,0
Plantae,6,5290133,0
Plantae,6,2885828,0
Plantae,6,4934732,0
Plantae,6,2687843,0
Plantae,6,2706188,0
Plantae,6,5293599,0
Plantae,6,5387142,0
Plantae,6,2968466,0
Plantae,6,2968457,0
Plantae,6,2968703,0
Plantae,6,2940397,0
Plantae,6,2968408,0
Plantae,6,2903461,0
Plantae,6,7311442,0
Plantae,6,4261959,0
Plantae,6,7311236,0
Plantae,6,2874725,0
Plantae,6,2928755,0
Plantae,6,2928747,0
Plantae,6,2928751,0
Plantae,6,3034742,0
Plantae,6,7911152,0
Plantae,6,4204959,0
Plantae,6,4099305,0
Plantae,6,3180167,0
Plantae,6,3675567,0
Plantae,6,2956176,0
Plantae,6,3033833,0
Plantae,6,3923581,0
Plantae,6,5316701,0
Plantae,6,5402447,0
Plantae,6,8413198,0
Plantae,6,3125384,0
Plantae,6,5314663,0
Plantae,6,7300218,0
Plantae,6,2868332,0
Plantae,6,2868272,0
Plantae,6,5384031,0
Plantae,6,2653377,0
Plantae,6,7924597,0
Plantae,6,2687940,0
Plantae,6,2705362,0
Plantae,6,4147107,0
Plantae,6,2705394,0
Plantae,6,2705400,0
Plantae,6,3172936,0
Plantae,6,2815284,0
Plantae,6,3146717,0
Plantae,6,10855510,0
Plantae,6,2690666,0
Plantae,6,2691022,0
Plantae,6,2690404,0
Plantae,6,2690614,0
Plantae,6,2690608,0
Plantae,6,2690514,0
Plantae,6,2702527,0
Plantae,6,2730176,0
Plantae,6,3034425,0
Plantae,6,5349504,0
Plantae,6,5349620,0
Plantae,6,5349642,0
Plantae,6,5349581,0
Plantae,6,3685992,0
Plantae,6,2971186,0
Plantae,6,2781885,0
Plantae,6,2873939,0
Plantae,6,3091122,0
Plantae,6,3176197,0
Plantae,6,5418431,0
Plantae,6,3176897,0
Plantae,6,3176787,0
Plantae,6,3176649,0
Plantae,6,3176743,0
Plantae,6,3176719,0
Plantae,6,3177112,0
Plantae,6,3723584,0
Plantae,6,5416458,0
Plantae,6,5312136,0
Plantae,6,3831820,0
Plantae,6,7269372,0
Plantae,6,5594377,0
Plantae,6,5594382,0
Plantae,6,7265434,0
Plantae,6,3169137,0
Plantae,6,8394214,0
Plantae,6,5402943,0
Plantae,6,5403117,0
Plantae,6,5403095,0
Plantae,6,5402831,0
Plantae,6,3087725,0
Plantae,6,3142644,0
Plantae,6,3069535,0
Plantae,6,3065495,0
Plantae,6,3070597,0
Plantae,6,3065503,0
Plantae,6,3064495,0
Plantae,6,3064865,0
Plantae,6,3066964,0
Plantae,6,3068937,0
Plantae,6,3066321,0
Plantae,6,3063803,0
Plantae,6,3066965,0
Plantae,6,3067891,0
Plantae,6,3066465,0
Plantae,6,3066357,0
Plantae,6,3069353,0
Plantae,6,3066919,0
Plantae,6,3067098,0
Plantae,6,3591315,0
Plantae,6,7152601,0
Plantae,6,7152542,0
Plantae,6,2858034,0
Plantae,6,3709190,0
Plantae,6,9464189,0
Plantae,6,2928673,0
Plantae,6,3840363,0
Plantae,6,3702513,0
Plantae,6,3071702,0
Plantae,6,3071716,0
Plantae,6,4938052,0
Plantae,6,2889373,0
Plantae,6,7289420,0
Plantae,6,7863745,0
Plantae,6,8413821,0
Plantae,6,2984652,0
Plantae,6,4093859,0
Plantae,6,3993458,0
Plantae,6,7328504,0
Plantae,6,7328427,0
Plantae,6,4020282,0
Plantae,6,7831098,0
Plantae,6,7270134,0
Plantae,6,4934494,0
Plantae,6,5340379,0
Plantae,6,2890266,0
Plantae,6,2891583,0
Plantae,6,2891266,0
Plantae,6,5369685,0
Plantae,6,3141101,0
Plantae,6,2926557,0
Plantae,6,3084616,0
Plantae,6,7548362,0
Plantae,6,8082978,0
Plantae,6,2757900,0
Plantae,6,3080562,0
Plantae,6,2740024,0
Plantae,6,5390273,0
Plantae,6,5359660,0
Plantae,6,7732678,0
Plantae,6,8241662,0
Plantae,6,7861283,0
Plantae,6,5341168,0
Plantae,6,6410769,0
Plantae,6,3100918,0
Plantae,6,3101068,0
Plantae,6,7815591,0
Plantae,6,3131229,0
Plantae,6,5390831,0
Plantae,6,2653133,0
Plantae,6,3157333,0
Plantae,6,3157344,0
Plantae,6,5331162,0
Plantae,6,5331164,0
Plantae,6,5603911,0
Plantae,6,5331160,0
Plantae,6,5287564,0
Plantae,6,5359839,0
Plantae,6,5359831,0
Plantae,6,5359843,0
Plantae,6,5324319,0
Plantae,6,2765559,0
Plantae,6,5382823,0
Plantae,6,2684887,0
Plantae,6,3831801,0
Plantae,6,3029934,0
Plantae,6,3029817,0
Plantae,6,3172325,0
Plantae,6,2747084,0
Plantae,6,5300358,0
Plantae,6,2718992,0
Plantae,6,2769796,0
Plantae,6,2710209,0
Plantae,6,2984047,0
Plantae,6,2975667,0
Plantae,6,3132570,0
Plantae,6,2913548,0
Plantae,6,2914110,0
Plantae,6,3189571,0
Plantae,6,3189570,0
Plantae,6,3713469,0
Plantae,6,8096611,0
Plantae,6,5335125,0
Plantae,6,5334965,0
Plantae,6,5371724,0
Plantae,6,5361907,0
Plantae,6,5571773,0
Plantae,6,5361932,0
Plantae,6,5361919,0
Plantae,6,5361909,0
Plantae,6,5361914,0
Plantae,6,7835333,0
Plantae,6,5571945,0
Plantae,6,7262725,0
Plantae,6,5571361,0
Plantae,6,8007516,0
Plantae,6,7879404,0
Plantae,6,7467639,0
Plantae,6,7262544,0
Plantae,6,8037208,0
Plantae,6,5361930,0
Plantae,6,7673670,0
Plantae,6,5361904,0
Plantae,6,5361935,0
Plantae,6,5571130,0
Plantae,6,5571076,0
Plantae,6,7262595,0
Plantae,6,7262408,0
Plantae,6,5569748,0
Plantae,6,3767426,0
Plantae,6,3234563,0
Plantae,6,5571763,0
Plantae,6,8368771,0
Plantae,6,5571621,0
Plantae,6,2708266,0
Plantae,6,2708744,0
Plantae,6,2708808,0
Plantae,6,2709171,0
Plantae,6,2708425,0
Plantae,6,3152111,0
Plantae,6,5384950,0
Plantae,6,2702808,0
Plantae,6,2702822,0
Plantae,6,5523712,0
Plantae,6,7132425,0
Plantae,6,7293128,0
Plantae,6,2731882,0
Plantae,6,7426040,0
Plantae,6,5833757,0
Plantae,6,8368501,0
Plantae,6,7777372,0
Plantae,6,7300505,0
Plantae,6,2717712,0
Plantae,6,5395928,0
Plantae,6,5395925,0
Plantae,6,2705957,0
Plantae,6,2705953,0
Plantae,6,2749556,0
Plantae,6,8002762,0
